,0,1,2,t
356,13.842847594209836,0.49526206922798205,3.143137147277659,1
358,7.213276509019652,-0.7764657488482225,-6.973157940638054,1
372,8.436570647078282,-0.11952653010830878,2.8403188457545476,1
378,8.939687906038506,-0.6979575933829177,4.938196664477751,1
381,9.7295660706398,0.3238475931833704,6.716480542491882,1
383,10.06796911953002,0.1987467196430235,-4.47136259246868,1
387,7.580934348024838,-0.2244971788368404,-1.2443180268476346,1
392,8.217906662324053,0.3109357179970107,4.913949048977731,1
393,6.9193091371355235,0.38541633729258723,4.98993217734807,1
401,10.076124943859899,-0.4668648830408607,-5.426052979290295,1
403,13.298750181492487,-0.13255963344599617,-4.712582903564483,1
411,16.942246801630695,-0.5057471212562936,5.653492700165479,1
413,15.229381677412318,0.1713123765742046,-8.175049680441383,1
414,12.922914189255549,0.22588886397660313,-0.6014365123383769,1
418,18.82781294404411,-0.4769026673033795,8.712099825622909,1
419,14.202862484314263,0.04641895310672073,-10.326467238021367,1
422,12.914872880755771,-0.22227717029560914,3.205598791319323,1
423,14.44983882551714,-0.8760170843382348,-0.44374698569542426,1
432,14.898430937596682,1.0158683336960201,-1.5636562547889392,1
436,14.96563072439541,0.3401180482273086,-7.1831949902155445,1
447,13.757256628343765,0.5423756476828551,-4.313657159964449,1
449,17.503911570820446,-0.1264323406856454,8.364124335533003,1
452,13.882720141369779,-0.7481296776006358,3.1615927290993437,1
457,14.412619530406232,0.2944825285562936,15.525484189263791,1
460,12.878206423953692,-0.02411149720880527,-5.6412254881124175,1
465,11.754815431444152,-0.21343909020776392,-6.891783474832081,1
467,18.37948466752966,0.5314793223788823,-1.2154391326420746,1
474,15.253572434359981,-0.29316193236342075,0.14309267638093107,1
481,14.400745694063298,0.23990334677431902,-8.770142327398707,1
482,17.83795873907519,0.8199837203415878,6.1380729199887964,1
484,17.74980867898592,-1.0450194688217778,1.4335008881071107,1
487,13.402631451586858,0.48452767969803473,1.0733621756309004,1
501,12.728377955989583,-0.36729508245186737,-5.364787300036615,1
510,13.984981628344965,0.42585719622458496,-14.67263511807772,1
512,16.52435487732908,0.1415122771801697,-3.3287552826817675,1
515,16.59922367940758,0.5888338617162528,3.121104720839608,1
518,16.432842408461983,-0.5045464104790602,0.45078620943082987,1
521,15.34082998916894,0.2362917740072681,-9.19578843127291,1
526,14.289783320997271,0.10939301384124805,10.052180900354653,1
528,14.100106726428656,0.27958242768954183,-0.9855071536398364,1
536,13.96240489260764,-0.1385206289804476,12.07386756517826,1
541,16.158830461698784,0.4644666951034547,-2.120904763165771,1
547,14.275479143919013,-0.24788362967036862,-1.217098743220843,1
548,14.976918443778587,0.02119443817273679,1.7232027100673846,1
554,16.428505921480866,0.445436689677453,-4.373595594016206,1
556,15.556098479519601,-0.0643649144560259,13.809354317740164,1
576,18.69736924869903,-0.49237001164738586,12.544603875376202,1
600,17.09924518446406,0.2173902411094373,2.651930874532502,1
604,16.96297975628859,0.9586747811586867,-1.8400111429459707,1
605,22.261541914857304,-0.17030253467832418,0.29087487960740144,1
606,19.00575775851529,-0.30979877972372655,-1.6282923582207314,1
607,19.1234892446182,-0.5347000310493033,-7.628750705703793,1
612,18.312592980891022,0.005470337698339206,1.4976036004296607,1
613,16.903933239034878,-0.04898381268578237,0.751696103777628,1
617,20.040436936656484,-0.8108214437960071,-6.630556439209898,1
624,17.081438687491506,-0.1695058043342683,2.2112921673924335,1
628,19.790850696158977,0.17656166937980605,1.5994194236909542,1
630,19.675498872113216,0.22946454929086954,-12.85835265784552,1
631,20.530629557868885,0.312976341912761,7.439660855773066,1
643,18.589689633074986,-0.1736029284003679,-1.8850895963962104,1
647,17.756373126745135,0.4765431101853714,-3.2639956027229524,1
648,22.610166529128293,-0.23874694568319474,1.8236402863889005,1
655,20.298394067124704,-0.16656843912261649,1.1730239056432759,1
661,20.640689689866896,0.6152553802685302,3.310998198096401,1
666,18.57708049997952,0.4186392912278683,-0.7343952949079378,1
668,23.631605421569095,0.8552986454823956,-1.1254708573130607,1
671,20.161421543740477,0.6928660256089604,-2.02948443625217,1
672,18.188789071649737,0.46485465040770024,-4.785472703207954,1
674,21.02738760426521,0.3445910963642796,9.550740554944305,1
675,24.108145859972076,-0.6999587857233189,4.776609786402607,1
676,21.66121140572359,1.4791670141204885,5.857464791177844,1
677,19.12343455898646,-1.1900534380330612,-13.203441080285943,1
678,19.455743884069538,-1.2538022834262583,1.6456833968969147,1
683,17.61307460190364,0.07317397653537198,-12.039002615049235,1
688,20.57132862734021,-0.1871306257039732,-3.8936692403429487,1
690,21.757853585923286,0.13484700262584776,-7.5112705372631305,1
693,22.941113366402195,-0.6853709449929009,-0.18307664852456823,1
695,18.835634175896857,0.19216736399047235,-7.575221844247899,1
700,20.441462344338508,-1.0781919474362684,1.281494929755222,1
708,19.31380363255236,-0.2566905078941076,-0.6618826708048073,1
710,20.349885485718755,-0.8009480190510005,5.140588949386213,1
714,20.415963006995117,0.012658740976939463,5.3970191239805985,1
717,20.638159778172433,0.7128396834061866,5.048812838522713,1
718,24.103731256165318,0.8568619422344871,3.9390869842407064,1
724,18.29493038956047,-0.5606685974013889,-0.27959034162137286,1
725,20.175416197198803,0.19801167717091095,0.8539134759604031,1
734,21.15215338229192,0.8738719611584398,3.58474545537684,1
736,16.90406633629948,-0.11294080407292957,13.693345629159884,1
738,23.693159696725363,-0.7774537276777959,7.222290796701154,1
741,22.919570643006402,0.41415237186532067,3.8534315470738987,1
747,18.293051608112613,-0.5067668320560961,2.139901508937134,1
757,21.33488937292325,-0.5985180614373038,1.8298738463738065,1
764,22.64306438337542,-0.043237326155199936,8.411238861634947,1
766,20.636872511615067,0.1973917242949959,9.073471333302106,1
771,23.997404831173185,-0.12112000827095241,-8.650279132219639,1
773,18.134423919381458,-0.050620685806919814,1.9891979212812,1
778,19.881303966686932,0.007880345034768805,-18.81330998056973,1
779,18.727253047582813,0.42388290039124993,-6.148668963897102,1
787,21.95591077990614,0.9807088028073757,-2.948520090175521,1
790,19.097972672403976,1.6587833667597227,-7.366482955599065,1
793,21.550311310172926,0.10975851159323703,-0.7715663522393861,1
799,21.693094748018364,-0.18584468354466832,-5.659624660785844,1
801,25.662643027971637,-0.502262363961206,3.155772752302646,1
808,23.236681238228652,-0.32371977421055187,-12.545708344199985,1
809,26.53449708026551,-1.1146016197388675,-9.169862200944193,1
810,23.144857532311626,0.7409979306621517,2.6200065124908196,1
812,27.379140085263355,-0.17363328161835864,-0.4295180394744817,1
818,28.602246055873046,0.8177239886963024,-6.276620467792656,1
819,21.04937138125129,-0.26721373282655264,-5.101731504155011,1
820,26.999039522721958,0.1363737644295239,4.666996960891024,1
821,26.372842317113346,-0.11929529257895927,-0.2180118099107901,1
841,27.68336731826755,-0.05059463033137833,-5.043467289810913,1
845,27.24628090161335,-0.8443293671446803,1.4389626532907067,1
847,26.98772983348781,0.9088181376401462,-0.6225820134836081,1
858,29.54219206956826,-0.7278724132682403,-4.240189152564116,1
859,26.368453493765234,-0.029160098028888914,0.059036835323177404,1
862,23.98509870317931,-0.40601200824713163,4.290549626242006,1
864,29.086221408911516,1.5461191669112655,-3.2422511555683418,1
870,27.10537164604368,0.3105608752166556,-2.6498494506221,1
874,24.93208679380289,0.042044946602341086,1.6391268331375983,1
879,27.12054400550938,-0.3960559826732585,13.585497534336787,1
884,30.43764948359097,0.2354900464642295,11.175463386689875,1
888,27.20362448201045,0.18957534308771146,11.178365285080913,1
913,22.64438012705474,0.010505301888709063,0.18468487226099875,1
921,28.461166580141324,-0.15974628649710443,-14.967626186141043,1
923,24.716215804223328,-0.13443433732856427,1.5375362277770472,1
925,26.831550824850446,-0.7249036705367552,-6.852183715247654,1
942,25.910129780739314,0.1946956293947044,15.421610492002616,1
949,24.34467591882798,0.24895104265991055,-11.886750270149763,1
955,23.02797754907976,-0.5327569444954618,-2.195170734465161,1
956,28.328213072433208,-0.5109439264510579,-4.521295414246257,1
958,25.172984799802162,-0.11227542648800572,-0.4328117130609395,1
963,28.860706308806535,0.5213091902793628,1.9385040261634183,1
968,26.44860772628523,-0.32057997317740305,5.112278790345097,1
976,25.109018965594487,0.09982015270066777,-7.573081934864284,1
980,24.551542092355607,-0.8214699344308363,-2.797927434445976,1
981,24.613991100082938,-0.141376965652258,-1.1758420396241267,1
982,26.20641319382503,-1.1970386914831699,2.0999248798260726,1
990,27.268587431865093,0.35904466426654574,14.536383364415576,1
994,21.76894169885159,-0.46648300992986047,-6.312852013173193,1
995,27.919819857075563,0.10547217427801145,1.4042064161739607,1
996,25.575280573084054,0.347724287489747,4.785239456517625,1
2,5.942356422403581,0.1923894181824637,-6.8674689822916335,2
10,4.647256332789842,0.01794886036374134,0.2974633313292312,2
14,6.061735552533779,0.8255650731956692,-1.1428212494491397,2
17,7.147962467208876,0.6158451816498893,2.256804971048804,2
19,5.2895101382365945,-0.4770148922156962,-11.49117857801632,2
24,4.949069300823691,0.5381596149538315,2.2142490011476843,2
32,4.325213533551276,0.08094510272425728,-14.679561284103151,2
34,6.780769558217053,0.051563805912789015,-5.141346926891355,2
45,2.3857398197322914,-0.036321466196667124,-10.345811696480792,2
51,5.228634936859543,1.3302428953991645,-1.7329272956278414,2
56,5.853925572368926,-1.3176493941144674,-4.377268117209421,2
63,8.333120262170635,-0.602667591111486,-9.147935888711256,2
67,3.4385851927671296,0.8012990103921833,1.899717688194165,2
75,3.4328153366763154,0.6437874614471594,-4.0746558366632595,2
77,-0.13536284640345042,-0.7597528098336324,0.3072260038879776,2
79,7.234813595564436,-0.5789078659259435,2.095364883703608,2
87,5.544255596658161,0.7731548031737389,-7.948416449174271,2
88,4.344884269503666,1.2087676090496489,12.048071637976696,2
90,7.020457174097143,-0.22025331581847682,7.4986744302526285,2
91,9.269513094704617,-0.831632154966277,4.106976819568566,2
104,8.339173296665596,-0.7742825742918766,-3.1849273029764658,2
110,4.045342648089827,0.3528786106722985,-5.122824703246501,2
112,5.398606814030124,-0.02457511755663952,4.815623541704605,2
114,5.3154602086126985,0.24077909794104033,-5.554644998849831,2
120,4.179349879219019,0.5585655953129726,5.394634021754029,2
124,4.760971184193476,-0.1522241037199348,-1.6138121042426827,2
131,5.408196681512733,-0.14283509701823333,0.7078455987570503,2
134,2.1044382636150685,-0.7970669247760354,-1.584825516751886,2
139,5.2121127310628825,0.0532294366657705,-3.657076615544234,2
141,5.546114730473389,0.22136642402677342,-6.873324778828776,2
143,2.952122497646461,0.28496299236156664,-5.0846202970933065,2
148,5.4485842397702715,0.2238304268611914,14.19825071236847,2
152,7.821982611614436,0.05658338321958598,7.553587611093926,2
153,3.354404649062767,0.2533579860551177,2.747748284563933,2
161,5.896736078895297,-0.5830015599841104,1.21004299622228,2
162,3.3355100515230807,0.07276832564112076,0.7901723535853702,2
163,5.353623158684508,-0.6600412796253537,-10.16621977011502,2
174,1.1327932144686024,0.16028165877472034,-8.31355508098773,2
175,3.8573545114126375,-0.38204394617265325,4.375934220365334,2
181,3.8140607442675396,-0.5300682867601461,-3.888816164108528,2
189,4.522520771135806,0.3855782775833398,-18.578254852207113,2
197,5.6656530991837215,0.15014407361762447,5.189811577831588,2
199,5.881951328324988,0.03633553403568868,6.3960167256845235,2
200,9.66683841630688,0.6065539582124114,-12.22426483364926,2
206,8.456084252647624,-1.1362938860473342,-3.845905597266377,2
212,11.155991414373405,0.09403734457979654,2.374129450331436,2
220,9.162989627508145,0.1788141460932784,0.26794802568518267,2
221,15.006479767408605,-0.19519856049843554,3.174707872103014,2
224,11.250851069899767,-0.7192555410884893,-2.877774718598177,2
225,11.426841852405317,-1.2713092588748967,0.8989643844905153,2
231,13.21925322370029,-0.5585319202244399,-9.31513801473933,2
233,13.284087257884783,0.11894529944943519,3.9225620789169326,2
245,10.230004016734553,-0.23883629382950386,-10.598343242823455,2
246,9.351432190283129,1.1515636836115635,6.6893744030407865,2
249,11.337151913719028,0.42003653409104236,-3.3353722566608357,2
250,12.55077753919622,-0.5622476519108073,-5.820848954412579,2
255,12.22176837809402,-0.11651409347023693,12.851275247070346,2
261,10.68830554623901,0.048734780979467124,7.155768231081796,2
262,10.37410021941873,-0.6055013092466774,4.974081192620337,2
263,8.332171134119058,0.6937368129159169,3.882998659703731,2
267,10.832866393646727,-0.002570137542721687,9.359663867335343,2
270,8.829137353443187,-0.14094796606619242,2.128145984267811,2
278,9.933384167175353,0.4490269851707468,-6.349082190738288,2
281,6.830909706396551,0.4085165397299567,10.697922821936201,2
282,8.058807669832245,0.20305978408255937,-11.917689718703112,2
285,14.711308021017809,0.028076105791447925,-11.64183993677843,2
287,11.74483649706323,0.41567119174112555,5.27463454360174,2
299,10.931061637084927,0.5906712084912518,-0.6791313487195351,2
300,13.187319453043212,0.18150793998703674,3.431289799047538,2
301,8.974043657937013,-0.4300866278365143,1.1433158157348302,2
309,10.691326046224521,-0.19137786978295257,2.474838654262495,2
311,13.135048312134446,0.17767857429548425,2.243280102262883,2
332,13.016781757134368,0.5325251021125552,4.161189440835894,2
333,7.0167035799105175,-0.4263281470075868,8.1664832212714,2
334,14.181494122880272,0.1747424514412326,11.191746690338837,2
335,6.442422312021154,0.8171112795697668,3.8276198416205047,2
336,10.64142289643616,-0.19896868041954055,2.8573954524295817,2
351,8.402116037924115,0.07692410045722933,-15.884357243358934,2
356,13.816843793826015,0.5172099441716801,3.4661530322434704,2
358,6.747483289642727,-0.5882866054798317,-7.080900159329814,2
372,8.205575990853115,-0.05942756191458409,2.5027137706865785,2
378,9.341573493369019,-0.612879188483417,4.900699018157878,2
381,9.765942262075756,0.376825716139666,6.867752757674455,2
383,9.966423789113612,0.3668474271305834,-4.013799881215519,2
387,7.829375280084616,-0.18405579322139465,-1.6984536208908247,2
392,8.311494063612031,0.3241611958446283,5.003931393612234,2
393,7.23639517342917,0.5404624787481833,5.104593786459953,2
401,9.577910031655064,-0.44279857828633684,-5.612754870915747,2
403,13.414273661536917,-0.05422296129425451,-4.729024907008006,2
411,17.252439499897427,-0.3347921910841848,5.932159391968747,2
413,15.46641751746443,0.19002160244131425,-8.049669950225494,2
414,12.876868495231955,0.23201742355638474,-0.6871808622383857,2
418,19.288591052046268,-0.3697991356561653,8.23352962145434,2
419,14.064026053762095,0.05044631685511629,-10.764708540512242,2
422,12.887072483087657,-0.13031136186825473,3.4807585008422115,2
423,14.64625094659042,-0.8678061701972566,-0.8945104380265813,2
432,14.455079333261867,1.066220687566717,-1.198487013304353,2
436,15.089464919561804,0.39176822632174146,-7.21663962336339,2
447,13.785873335632518,0.6481852912935347,-4.350498538676549,2
449,17.48610409485967,-0.07871712068957443,8.738778944897824,2
452,13.524871721643553,-0.7009544072004875,3.2244508289226657,2
457,14.099188083276385,0.4426823163732614,15.9453715500502,2
460,13.150373145797513,0.0968750878052246,-5.642237935448748,2
465,11.69730582164889,-0.033158875994040715,-6.877758690549211,2
467,18.096787415395372,0.5344598476127155,-0.8955045374021845,2
474,14.871918022984342,-0.1315166783655015,0.3892409700195769,2
481,14.30432801781505,0.41997525904557204,-8.292217739887457,2
482,17.637462415004638,0.903889942471472,6.277275222734857,2
484,17.253274876540843,-0.8453372336820569,1.8011860065347558,2
487,13.34175299525348,0.5660199688276657,1.2616088937299264,2
501,12.727198676769158,-0.283437033025255,-5.732018609562498,2
510,14.357642591295576,0.5409701395375843,-14.348165822232222,2
512,16.11786493831927,0.291225122737759,-3.674266610621174,2
515,16.300528932770554,0.6679692746589874,3.280391576976034,2
518,15.978727305010779,-0.36547388330403285,0.8732074926375117,2
521,14.921388865918736,0.40011608699955936,-9.488184838239652,2
526,14.600879412789467,0.19473171959624866,10.05044367883799,2
528,14.308420693112476,0.3566605703443939,-0.9976790207463913,2
536,14.179840108520253,-0.06514785753711862,12.555500058966176,2
541,16.393363169033876,0.5702512304125948,-2.3195683519999886,2
547,14.43408396366938,-0.08869274402819008,-1.4676186902962485,2
548,15.406003950018441,0.06809507294413399,1.660197796555412,2
554,16.910356991795265,0.5192625939824345,-3.9231557136170534,2
556,15.238063015252832,0.011581411909496173,14.127528963260845,2
576,18.687415009852852,-0.45489493561395766,12.23400248324797,2
600,17.458943087013473,2.2972425487867447,2.509232223907806,2
604,17.4609535227697,2.8382282649688406,-2.0968882711034738,2
605,22.498821393433772,-0.14527061922714357,0.31544819329605656,2
606,19.00997552612334,-0.13025773327376655,-2.012494061074264,2
607,18.896401816187588,1.137611471725669,-7.543560848039678,2
612,18.52661630960567,0.077782293295763,1.4718201138627034,2
613,17.307606639545913,0.12939425769013216,0.32140887515438055,2
617,20.10933688956466,1.1393507850014983,-6.188913049808198,2
624,17.393175856513004,-0.07767930783822455,1.8969194952305493,2
628,20.064406590887316,0.31439643514101445,1.9320838508963458,2
630,19.42360369187046,0.2372277400096687,-12.519720589110504,2
631,20.852708829530716,0.40966004665254474,7.731169666212631,2
643,18.9581590017921,0.02130329343172771,-2.0218702787561273,2
647,17.720951283443092,0.4833791314601311,-3.292903401142487,2
648,23.067502054801803,-0.19187824970561518,1.7548259714639738,2
655,20.74001813921636,1.4208522185176002,0.818743055488939,2
661,21.050601463754322,0.7049036500999571,3.640169772106405,2
666,18.539285526372637,0.4402333350438185,-0.7452594731975049,2
668,23.565643058370835,0.9189875736010011,-1.3856922423000337,2
671,20.355058144577885,2.858904746845456,-1.6728036431132667,2
672,18.46636216293692,2.517659703459496,-4.910522112744008,2
674,20.659286516228466,2.516334294250914,9.14591069321867,2
675,24.242333784145337,1.3726514083063863,5.200593732723407,2
676,22.05935280058599,1.5845331363990336,5.580109135316235,2
677,19.33244951624489,1.2481806376541975,-12.935648459637978,2
678,19.652355275833486,-1.208074480926242,1.1596837438802434,2
683,17.594891602649856,2.505610117520633,-12.249033799049212,2
688,20.73252936973317,-0.10899196298286319,-3.4435674602655824,2
690,21.385385957111104,0.15372883159927167,-7.403472631100481,2
693,23.050277521993845,0.9584694837508987,-0.27650129963534814,2
695,18.62934314648847,0.32235212818218106,-7.679155682787524,2
700,20.355624764093527,0.6828786593131981,1.3387564382730401,2
708,19.28174291455805,1.8209912399667951,-0.4810517487161068,2
710,20.426775316454613,1.4193320523389013,5.051986510014821,2
714,20.148973187705245,1.7808292387207891,5.540273716837373,2
717,20.29245012034732,0.8205059108766717,4.936316443567592,2
718,24.12260020492657,2.894563266324764,3.9007340287902643,2
724,18.511135358461566,1.443390198812501,-0.18865809863343908,2
725,20.23475560531928,0.3419693252005115,0.596120951060897,2
734,21.000368405032763,3.021742148661799,3.2236326748834325,2
736,16.59044288051328,1.4096004920356477,13.8212810831267,2
738,23.449499242703542,-0.6907911891976646,7.556381508874275,2
741,22.535226906567033,2.360366224573355,3.8477233190805986,2
747,18.7378377867957,-0.45527083205069985,2.337173176654597,2
757,21.320940048521685,0.9547011696268126,2.1275274568631644,2
764,22.651750430189214,0.12326214505853847,8.726856495450297,2
766,20.91232405530911,1.744274184443129,9.13457798727336,2
771,23.67228929022807,2.041775447058391,-9.136883424388941,2
773,18.53461775923015,0.09647494218018948,2.2060014262028345,2
778,20.256126533456097,1.96361841514446,-19.252141902185276,2
779,18.42978024806852,0.4843267571267913,-5.704603760206289,2
787,21.621049750321568,1.1560699967817945,-2.9073777729998738,2
790,18.967047778330503,3.6091070157331493,-7.2940954318659035,2
793,21.774127318128116,0.20134138151386716,-0.32262238034192736,2
799,21.592470180537852,2.1112782352959374,-5.793528446778232,2
801,25.615102918973292,-0.46573583671253843,3.6117410242500942,2
808,23.375501667563885,-0.19105783511669536,-12.516296531755497,2
809,26.047727705403197,-0.9764784427759937,-9.006891411645233,2
810,22.65156570622645,0.7831123048657856,2.4481590166080216,2
812,27.403949989819242,-0.14018262819928134,-0.023320173302679603,2
818,29.095060104225606,0.9978808990822738,-5.989871590297922,2
819,20.713799881339295,-0.2659780785423788,-5.521417405976716,2
820,26.509247710905086,0.20425748710193672,4.911253171612398,2
821,26.191717281666214,-0.09674902553816957,-0.2586585831147287,2
841,27.416792110585092,-0.03410363257824732,-4.88094563353579,2
845,27.72834705652945,-0.6611918042893579,1.2079655584978828,2
847,26.627378775076682,1.0334730354385686,-0.5641758161844993,2
858,29.10982500329888,-0.5995414093372432,-3.853051301670784,2
859,26.555678210596124,0.022183193746653285,-0.3776427664933948,2
862,23.761410096957942,-0.3875672124522589,4.597519073848407,2
864,28.731443587461087,1.6269236751782605,-2.961766588589586,2
870,27.05209828854947,0.42063145377871625,-3.0632685863788054,2
874,25.396136666976453,0.2306205381503567,1.5086821681117333,2
879,27.490547738570374,-0.3622810330729179,13.355408292081664,2
884,29.950933614335106,0.272603792645249,11.100191384618563,2
888,27.12865955034203,0.2874803591216045,11.269252680307439,2
913,22.644925209883837,0.04977517956789877,0.07461648827160153,2
921,28.02817002226637,0.02166099763686427,-14.86200529791911,2
923,24.549415190222543,-0.09336542078020899,1.4186052305401464,2
925,27.29617411159375,-0.7061199620067703,-7.161862427044308,2
942,26.32265696911904,0.39317550004862334,15.793723304683747,2
949,24.368704539993015,0.3713692835306842,-11.770421494766527,2
955,22.72295015189532,-0.39842551836707196,-2.0152795509064942,2
956,28.161213246358695,-0.34426941089596763,-4.322401685126911,2
958,25.458873328013233,-0.008435007941315603,-0.2977155725286064,2
963,28.576318726454385,0.6974436993352079,1.527813576202783,2
968,26.54843797298818,-0.2834575416302915,5.199594367844694,2
976,25.39644484829996,0.19921165268616423,-7.301046753408334,2
980,24.52419523587442,-0.6580865377015301,-2.882140604878524,2
981,25.024298559958492,-0.02354714870377972,-1.1200515995702502,2
982,26.550661615820573,-1.0927323334805958,1.6191805476746381,2
990,27.169457158876156,0.40681910592512843,15.008572302958399,2
994,22.17292468965632,-0.29414685335029533,-6.504013002737777,2
995,27.692154022049095,0.27619141625127386,1.6580999928474214,2
996,25.444002170969764,0.455603574910183,4.378824415542695,2
