,0,1,2,t,label
473,13.245025826895164,0.0010226703169551592,-5.012738130274679,1,2
484,13.062697910631503,-0.7250942090082975,0.40059233028581304,1,2
492,13.744544462573444,-0.6730185174407107,0.3847788017824047,1,2
493,10.003290249794277,-0.903328838932316,-4.270452470270028,1,2
503,15.77534366514267,0.19205197321584797,-7.159966075204057,1,2
505,16.513683946213657,-0.35585238540470937,-2.3607783425537825,1,2
513,12.510041043586742,-0.4732099543861013,3.3925661355730834,1,2
520,15.651246855052312,-0.9961625071250748,3.741415652792529,1,2
522,15.021101260853507,0.21621351399954264,2.1660933383371046,1,2
527,14.260292402645618,-0.31515146232007696,-1.183246194845338,1,2
528,13.015510548619037,0.8055808189715791,3.5801121380495387,1,2
529,14.793292253667524,1.2671735290823793,-2.7897927898597406,1,2
534,13.331795393569859,0.029656172214243846,4.469079075358938,1,2
543,14.614287013152474,-1.2055313107826402,-3.107664786706075,1,2
547,14.606110428767622,0.9816353477680039,3.5064282463123457,1,2
548,9.399965543140354,0.6483246460881013,-1.2702962754337475,1,2
549,13.092813857099882,-0.07133680218206905,1.9706701401026196,1,2
558,13.408051428185823,-1.5299218097325422,1.8467047812720403,1,2
565,16.27901357213956,0.8265443351180527,2.359454751585862,1,2
566,13.896122902968818,-1.220899455756986,0.9718347205904625,1,2
567,16.22119813715363,-0.16104530660570174,-0.4632863501297344,1,2
569,16.14369203808426,1.3121685661378264,-2.6278537371853448,1,2
581,15.903202112203328,0.14657914766235405,0.6986671627355409,1,2
589,13.178076780589508,1.0635613115220015,-2.181515747610835,1,2
593,14.573590215203556,-0.3015553054212707,-3.4986004891190006,1,2
596,12.595766835512645,0.999995285049617,-3.9915696667528833,1,2
603,19.267604128497723,0.7630262996218103,-8.303099496889148,1,3
610,18.95170886101805,-0.07860394718281265,-3.0705933134850447,1,3
612,20.914971078950295,0.2858065573480198,0.1868164942764621,1,3
615,19.414727413534166,-0.40676865635610504,-0.6662156240337422,1,3
616,20.59958126535586,-0.41573379359527823,2.5661027005589743,1,3
622,21.22213143043208,-0.1439317319120177,-3.4403161228275003,1,3
632,20.598313034420794,-0.52398222120465,3.3685102391167554,1,3
633,19.610799421799516,-0.5892945414089958,-1.3485580529626429,1,3
634,18.540566018032848,0.19544536314946617,-0.2339291487089329,1,3
639,19.93761277401256,0.946376784569468,-0.6320458182590915,1,3
640,17.05121796290104,-0.9270132739470196,0.006985517081825358,1,3
653,18.106445455909686,-0.447680059081135,-3.074865533190036,1,3
654,20.791770774169066,-1.1448396372462828,1.3018830579968816,1,3
660,22.93729161322965,-0.26718871218366447,1.5025823222538393,1,3
662,17.80992489021403,-1.002832332477579,1.2291999808669434,1,3
672,19.447103429069863,-0.4143668302267248,1.3244330030576226,1,3
683,18.790106611195117,-0.7704702775365103,-1.6547991517764469,1,3
687,19.471569681370273,-0.20844213008348392,-1.3028978720536897,1,3
692,21.690500329410913,0.030537259265811613,0.24738990264750851,1,3
696,19.444927029067998,-0.8012022456076952,-8.945577420915626,1,3
698,18.610666082914715,-0.013496270367329635,-0.2140246618417556,1,3
702,15.410484062794648,0.24789532791329735,-1.5558456577492947,1,3
705,18.980377001181022,-0.5435251488899886,-0.04356991372126474,1,3
711,21.85284741028432,0.448965580868704,-3.5084037636629875,1,3
722,20.372053907230512,0.3490068371094633,2.249488652372862,1,3
723,19.320553888827906,0.758546439714451,-4.398401243060405,1,3
724,22.87240274255238,-0.12092891582037124,-3.8550955337275963,1,3
728,20.611763931159643,-0.6488766652545225,2.561624086558466,1,3
729,21.969404179864732,-0.3649070510635642,2.478681421657875,1,3
730,20.506143318734495,0.269184547706168,-6.3175826565282645,1,3
732,22.38559229749818,-0.10199399072560342,0.7318194724602916,1,3
740,21.930771721764966,1.026418661177255,1.2880073819035434,1,3
743,21.21939006659099,0.2376286074964996,1.6298433533439192,1,3
744,22.665695599006487,0.41039852981054586,0.8947961778836674,1,3
753,14.40305782945958,-0.5936252640240661,-2.8563764772846034,1,3
754,19.15631821772226,0.2503579493584672,-5.397525597998312,1,3
755,20.399270082966424,0.3937726841267948,0.22747285700179637,1,3
763,19.806956262190628,0.45744083376649286,0.5755169655624491,1,3
765,21.618906991019315,0.1325065951160586,-2.7374548852249876,1,3
767,21.865523146360722,-0.7949655164867147,2.839320228315479,1,3
789,22.45852523036312,1.24569239853215,3.8634733607998046,1,3
790,17.673306491263546,-0.24321655974669418,1.396523881000992,1,3
792,20.4155043617519,0.033309312842431285,1.6757282562434719,1,3
807,27.465413488610842,0.6568341763321989,-7.920642312073887,1,4
808,22.61943117678437,-0.20573685852445295,4.756009607440767,1,4
815,22.515348842550814,-0.5476520041275367,-0.9155063162023552,1,4
817,26.195417492257015,-0.004669328741713996,-0.6597262256038112,1,4
820,25.592760263506882,0.1037867959126395,-1.0905927166786114,1,4
821,26.629397321280408,-0.5630569939826493,6.8927983093674605,1,4
828,30.222749852691063,1.0000467343401271,-0.9233862762745821,1,4
835,30.62103004182101,-0.784645121967996,1.5332471195936068,1,4
838,25.13358941639341,-0.09654812778751647,-0.5392522064524726,1,4
842,21.80593566695032,0.6489818625894078,3.3710624301324628,1,4
850,30.00716282522907,-0.5038373560270408,0.9733064781435522,1,4
858,23.86438215667444,-0.4150004448907065,-4.988444216933598,1,4
859,24.55059668269109,-0.10760399211359938,5.879264017203197,1,4
862,19.565004826430464,-0.021133224922012635,2.699704481458491,1,4
865,21.346615945110237,-0.8526240822454262,-1.0510791223713458,1,4
868,25.366079158291168,-0.8022976627231799,-4.511674347797639,1,4
873,25.839429331872047,-0.20647107750106075,-0.9485263800532235,1,4
874,26.531916259441314,-1.163474469663338,-2.5732668980778493,1,4
879,24.866226191988172,1.5683778263163974,-4.206416221778508,1,4
881,22.51858558611417,0.5441247198094287,-2.69630467051336,1,4
886,25.489541839402666,0.2695145949000826,1.0451305373580129,1,4
888,24.78313382245641,-1.1704001802164028,4.699805439602143,1,4
898,23.74906787097289,0.4457841764383695,0.5745584264441678,1,4
899,21.018940362898846,0.9125740182462098,-1.0566958392589554,1,4
901,26.682955283258003,1.5938629903636594,-0.1638035984561307,1,4
903,26.14976972603319,-0.6759617379842572,2.601188982947227,1,4
906,24.38554589828677,-1.1496151807699944,4.075923440727577,1,4
908,25.408674572199843,0.8468169548171465,-2.579186587075944,1,4
918,23.596706996483743,0.27659463500115455,5.069053655020114,1,4
922,23.415205567946085,-1.1122789307413712,-2.0183522752692538,1,4
923,21.866560045560014,-0.7649859195760212,2.4639327261166533,1,4
927,21.930659379245007,-0.7631743382542647,-1.441091157436229,1,4
929,30.81206124006532,-0.9079972176797572,0.8788154387006755,1,4
933,25.140166844721033,-0.623663723656023,7.849804926152446,1,4
934,26.4506015313125,0.3938874473795286,0.25066027289967596,1,4
936,25.225430519941625,-0.07769390483326881,-0.03403832471775951,1,4
938,25.63166071094675,0.9639478321477724,0.7607300988862828,1,4
943,22.43578396707479,-0.42350876293183304,5.238436211562712,1,4
944,24.153191411120304,-0.004726085587690412,1.0186669999433866,1,4
947,23.503947641709953,0.35194943355802505,3.1105796616175714,1,4
949,26.691753252917085,-0.5935738955902259,-0.2723845147519966,1,4
957,28.740667713270792,0.6290736611710581,2.052272524649339,1,4
961,26.225811947308596,0.7494049025801588,-1.9493805300553118,1,4
964,25.49850078803653,0.03131955782373625,1.9453477430812736,1,4
967,21.343456493709102,0.6657937378756862,1.4290110783815912,1,4
973,25.423323589293766,0.26242184979936445,-2.435547244791282,1,4
977,26.212554655733523,0.6378274025495959,0.10531038817986633,1,4
978,24.973093546468334,0.24334940552071885,0.698676511063993,1,4
982,22.82156370295851,-0.17194622722887273,0.28041788632340203,1,4
989,27.741109787970416,-0.9569925987992638,1.216437914034073,1,4
990,27.98036867965395,-0.5864509694899682,0.9935628976909712,1,4
992,23.316931476274444,0.8590068859075694,2.6550313355953623,1,4
994,26.539817480239325,-1.336669990325481,-3.6118653274320924,1,4
998,26.967483293796978,0.869032847517631,2.8787071345159334,1,4
0,7.551312271196416,-0.32403628938645546,-2.5271259594289326,2,0
7,5.9603027768622265,-0.24132647382564748,-2.3532380462371147,2,0
23,0.7887207345858406,4.646084549392047,0.30555117876835275,2,0
24,2.916301971832869,2.872121781868127,0.8888049376152276,2,0
27,9.00622897210562,3.7206126875849,-1.3930545323114556,2,0
30,9.769627682257402,0.23242639867587012,4.693703381500833,2,0
32,10.273127180014773,0.49791907328759655,4.848355588132296,2,0
35,5.427972722370442,0.4575919343243326,-1.952438952591158,2,0
38,6.498473202044527,-0.7267290190228659,-5.476971099271697,2,0
46,2.978430674646149,1.1110844668473225,2.9018909955080483,2,0
50,4.2463672834057595,0.3998839382151196,2.1211015689325188,2,0
51,4.6748039620548685,2.8742707616000316,0.20768892622677526,2,0
52,5.983045430056652,4.205870590270206,5.802514208121373,2,0
54,3.053459356715983,0.695591216259751,-1.2838872006219884,2,0
56,6.682823619009081,0.8886917257861446,-2.258308838165837,2,0
57,6.605696175112435,2.3800743723631483,-0.011136284338302438,2,0
58,6.627885909935931,-0.544193082144109,0.5563382495667807,2,0
61,2.22966941834155,0.09589141589525002,1.8819355155599347,2,0
62,6.568161017461169,0.28374101628926346,2.944187707104815,2,0
69,2.1813807971481483,0.010045343890393243,3.3064929181476974,2,0
73,4.835372681197226,4.09416077083665,3.619964881699823,2,0
79,3.132818050042413,2.7047901130692167,1.9003207048948116,2,0
83,4.961863927612818,2.493107734161735,1.083543901340509,2,0
93,4.405495959744386,2.7318839917226327,-2.594133737975902,2,0
99,4.618684946883187,0.3151139869575413,-5.7744717335136695,2,0
100,5.733889349668454,0.24254579077141286,-4.20826954498817,2,0
104,8.805247075159702,-0.772934988736713,0.1127528443297865,2,0
106,5.840307013456452,-0.43101779888366254,-4.864371257747276,2,0
134,6.690593764429217,-0.7131753916284759,-2.0021559396790587,2,0
140,5.614954819631216,3.363097733447443,-4.177060813526827,2,0
142,5.923230783521051,0.07501682341674254,-3.4342496059521546,2,0
145,1.991057482348112,3.048299955398118,-3.0009222558058255,2,0
150,4.49962784697744,-0.23171166834181361,1.203892292872732,2,0
155,3.538676956900649,5.055141448311363,0.2555711155558019,2,0
157,5.160766720223972,2.1118253017069764,1.9558794607995762,2,0
166,6.227521506215222,0.7114018484375363,3.852666207711733,2,0
171,2.91074979273742,2.5206488713907715,2.4555997479246514,2,0
173,7.72204964191286,-0.5831761644648701,-1.1782594578625987,2,0
179,5.74813470726963,1.4619948121822006,-6.337745949032339,2,0
189,3.3996763745438523,0.5695397431622308,-1.4618015791674592,2,0
194,3.939725421229845,-0.8865723234120113,0.1272882407902448,2,0
196,4.976334529817594,0.22900241076140498,3.0707697089167563,2,0
203,10.871680682092727,0.2650296094395191,-4.045854144938349,2,1
208,10.813563862785578,-0.2416201532031116,2.195090676363865,2,1
216,6.3343795903212925,0.3737850326238034,-1.855029088390129,2,1
219,7.74953636477966,2.030525814750599,-4.455558306799586,2,1
225,8.454041739543731,0.9558947285572033,-3.1067870449800994,2,1
233,8.03614501000748,0.8728124085769067,-1.4317286969697316,2,1
238,5.903426732650381,0.4927989518382574,4.125313190756659,2,1
242,7.338472966183069,1.048447282061578,-1.3484023953447766,2,1
244,11.477130386451917,-0.3700917189925216,1.7107925708038758,2,1
246,7.634180605534592,0.47642241220481535,-5.340394703256205,2,1
247,8.003403471337837,0.16206756033612246,-1.9713292974643217,2,1
248,13.473377443714657,-1.0402414129962134,-4.170161877628417,2,1
257,10.175709850790415,-0.31156582466428895,-4.477455380827777,2,1
273,11.239683688935484,-0.04106589700789359,0.0655309345212543,2,1
277,9.895715161804661,0.829113136720965,-3.3633066285966393,2,1
279,10.454030954961361,0.7010362902981621,-5.256558562848076,2,1
289,14.622158435313024,0.6495081301347415,-0.14884426984568316,2,1
292,11.851218958563875,0.6405271018322185,-1.1103961206979744,2,1
293,11.232081711864208,0.3828443926211925,5.113455541351991,2,1
296,8.861678174594477,-0.36549184035437127,0.19624775553395615,2,1
300,10.511072119829322,0.6380987698466348,1.424901125811334,2,1
302,10.995380949521323,-0.31451721932095067,-1.4482610993325071,2,1
304,6.892780767141437,0.2047359066321403,2.0629535574480364,2,1
307,11.536961964155147,-0.48071674016204247,-4.7719174943245095,2,1
317,11.861812309046318,-0.698810061390397,6.327538189666152,2,1
318,11.392444044356239,-0.10599741503494847,-3.7700113191848645,2,1
321,11.482753640137025,-1.0903585187273723,2.900114522575552,2,1
322,8.121801631805182,0.8218452608684959,1.0438347491024487,2,1
323,12.243447076276174,0.2720130210428102,-3.206421551881627,2,1
326,9.370094126023067,0.39550187987363183,-1.596252617113338,2,1
328,10.895044247079506,-0.30436887856502554,-3.751684991474906,2,1
332,12.912803240259581,0.1778029848103151,0.2828419741896486,2,1
334,10.311672160803491,-1.193784808456445,0.22351225797533697,2,1
356,10.326298963195287,-0.7834389598878874,-7.010543101857725,2,1
359,11.247362910483215,0.1237333667659126,-4.133092848824583,2,1
381,9.209789483657675,0.5355995809212535,0.6429587305745306,2,1
382,13.00513851592253,0.7324654187079849,-0.4751573752401716,2,1
388,7.289991323799012,1.6020852825572174,-0.10788353852265797,2,1
392,7.476623952468281,-0.4531422600255294,-3.115344225162441,2,1
415,17.967123626100253,-1.4291003825784974,3.462173291947118,2,2
418,10.83076814228707,0.28985710410196674,-4.256011582344779,2,2
419,9.037058742330233,-0.2941155416689482,4.678226646980764,2,2
427,16.88500294912584,-0.3065851909460877,3.2295408148423226,2,2
428,12.422579427843564,0.6432155583989618,1.3658648822651462,2,2
429,17.45152204770938,0.7117511308199,-3.9584101165776047,2,2
430,14.755258039930538,1.7598382502381515,5.389368770370612,2,2
433,12.584924759959442,2.005704248499227,-2.260081217656889,2,2
441,19.153678817888675,0.11184806910320516,6.450610817632541,2,2
445,17.119559285198534,1.6153917114855691,3.328459271379841,2,2
449,12.771329363752306,0.21344708555302774,6.193458694431249,2,2
450,14.54773651883337,-0.0966613765020558,0.34097857216521116,2,2
459,15.974424254007914,1.2983262677108525,-6.56741723179643,2,2
467,14.058672507425772,-0.4096318340029709,1.1240908899864608,2,2
471,12.641907664917223,1.0958259426442865,1.7163722751988852,2,2
472,15.891046878555528,0.6727793496566217,0.9786809635320249,2,2
473,13.485989781651973,0.03949234323175152,-5.0870107266498295,2,2
484,13.314182210565166,-0.47625346921089107,0.5717633154870752,2,2
492,13.735102621187817,-0.3814720072350437,0.2348004592756378,2,2
493,10.11606952948243,-0.7972434045139443,-4.464000770773319,2,2
503,15.647355158757824,0.45287299340681153,-7.636544665409489,2,2
505,16.35295448982773,-0.13855916340443925,-2.4715159945433935,2,2
513,12.808029461146438,-0.05905198824413871,3.350492282489646,2,2
520,15.205612349485968,-0.554775894718279,3.4494992665136537,2,2
522,15.410852523023827,0.26467187071559356,2.433732349278899,2,2
527,14.455046820887388,0.08053283223561036,-1.2842893362521708,2,2
528,13.190267294529754,0.8647062276705908,3.5809600754204984,2,2
529,14.63996248607914,1.6883104560519653,-2.9096729090057125,2,2
534,13.449378037451769,0.38309535107360576,4.166294296101829,2,2
543,14.524868525356226,-1.1944323823773209,-2.638848305981775,2,2
547,14.657637610595202,1.0851044273510324,3.6339455414691093,2,2
548,9.258271278812709,1.1269459704466724,-1.071420713497981,2,2
549,12.876536843364361,-0.014761905584734822,2.4095908168171807,2,2
558,12.984519220608133,-1.1689318806653384,2.0280026401342437,2,2
565,16.33413243308055,1.3009494777084738,2.338083473081182,2,2
566,13.794684753488667,-0.7875425766704116,1.3999553527709563,2,2
567,16.13266438180999,-0.01067569439814256,-0.5023356954471283,2,2
569,15.797709931538684,1.796798464771786,-2.5314485788442433,2,2
581,15.611981971312652,0.4868510350073325,0.9883601952470239,2,2
589,13.083532438191133,1.3009466643717644,-2.6447826052057564,2,2
593,14.311210596997444,-0.29859551526931477,-3.503884176817059,2,2
596,12.116583161108203,1.3461836452271687,-4.324606297813917,2,2
603,19.456687886282886,1.2341916445189307,-7.917707394909854,2,3
610,18.65542561592325,2.8472770296632066,-3.3446059333064104,2,3
612,20.4624423107397,0.6731865596846585,0.07357917699373243,2,3
615,19.711995353594485,2.5762032031795883,-0.20912788754192868,2,3
616,20.86932897037057,-0.019758704110029446,2.1304858388563,2,3
622,20.759763140402818,2.4187444637500732,-3.0671859119050886,2,3
632,20.469075764260296,2.198975540036279,3.7044893073046685,2,3
633,19.552081276014253,-0.18558878117864042,-1.4030763241210744,2,3
634,18.657239323779923,0.6048695652841354,-0.6319983069380846,2,3
639,19.809897016334016,3.7673701174505747,-0.7288161358986214,2,3
640,17.348875100930915,-0.8269265718027428,-0.15347989915311236,2,3
653,18.41757244453155,2.927270920913209,-3.257501464505218,2,3
654,20.834130964271225,-0.7630411057109834,1.3004822960576194,2,3
660,22.97440284499915,-0.11137355372879287,1.2344031334825316,2,3
662,18.000657545690142,1.544653145073045,0.7628428651007735,2,3
672,19.25219413905575,0.07843913658948976,1.519504336451509,2,3
683,19.28464966456401,2.0323077873311464,-1.2723099699388154,2,3
687,19.865258365157263,2.525981171702847,-1.4329295594121891,2,3
692,21.35303273849895,2.9960376907974413,0.009225506637192377,2,3
696,19.935224415140897,-0.5408785528193882,-8.874503833290529,2,3
698,18.46644731519251,0.04286628692380818,-0.46980652134614376,2,3
702,15.292320833630136,0.6527888228799522,-1.7136286012094208,2,3
705,18.88066191813924,-0.13302826474213797,0.279427876538628,2,3
711,22.31393856222554,0.4646155873655064,-3.4235559738754784,2,3
722,20.591973053488108,3.487075569675015,2.6699616457121818,2,3
723,19.344357167993028,1.2297132798612014,-4.597955254940282,2,3
724,22.935531596893462,0.3476643160016382,-4.220358717301264,2,3
728,20.73033353638951,1.8598178602123654,2.1466812184487396,2,3
729,21.774093775751304,-0.06543273858397791,2.8615369829613018,2,3
730,20.363148997906574,0.6295001059380132,-5.847808308483997,2,3
732,22.428574201194486,0.25669171627725074,1.158524317189103,2,3
740,21.80063596341653,1.1250708595975405,0.9042465152336113,2,3
743,21.715266888685626,0.378388083528702,1.9011899201135354,2,3
744,22.65801570082286,0.874521677789466,1.1667301546850033,2,3
753,14.617791026184559,-0.4287144021875488,-3.2252144951373225,2,3
754,19.00429247301881,3.387119711189793,-5.290230169820023,2,3
755,19.917889059674682,3.5450177063491433,0.34112073470470566,2,3
763,19.810632710541498,3.72913495984281,0.7806707251217218,2,3
765,21.731766233851378,0.4419830817951553,-2.941393932696017,2,3
767,22.142466050532015,-0.6257287563359879,2.7123899381137946,2,3
789,22.329789782341205,1.6941469984360733,3.8341764114429644,2,3
790,17.374002506591825,0.18419366281553182,1.2604516329350703,2,3
792,20.166884802123985,0.14199922026826367,1.8456221837576496,2,3
807,27.00756986449777,0.9216048347696779,-8.273486400605295,2,4
808,22.832411898916426,0.12896638319981857,4.866642175248972,2,4
815,22.128348237586593,-0.5340351852011174,-1.071889960341975,2,4
817,26.460843572772664,0.12593809183227705,-0.77818860510644,2,4
820,25.232380238004776,0.32162037422855055,-0.7807967107945392,2,4
821,26.40902418274219,-0.2400667809547129,6.6929048130753115,2,4
828,30.461084322796257,1.1638544479150925,-0.9456054695604753,2,4
835,31.05857394777649,-0.5193726531453478,1.5959281500619968,2,4
838,25.100507138630622,0.17801476404142152,-0.8193403482193473,2,4
842,21.426159935943016,1.1364312804962986,3.2329697131980977,2,4
850,29.980139734655438,-0.404577238091616,0.6537666911530131,2,4
858,24.326311709368206,-0.17813278706040708,-4.9544050781084366,2,4
859,24.94408661169376,0.0943051311241916,6.35977750543298,2,4
862,19.761534051694067,0.25111738826830343,2.91597305415376,2,4
865,20.995198156513155,-0.4701246948635125,-1.1995548857614655,2,4
868,25.334697581352742,-0.6297902980827514,-4.8133992506921395,2,4
873,25.876537326273702,-0.047660429844688434,-1.0187847196913102,2,4
874,26.045803652813284,-1.054773207724565,-3.0662415354828045,2,4
879,24.51839204443952,1.744097840292587,-4.012902780662008,2,4
881,22.1535719884087,0.8183026656873444,-2.700261773179639,2,4
886,25.188019778229478,0.3719687912954807,0.9575846220042754,2,4
888,24.519935472237375,-0.9531994920732157,4.909079744651347,2,4
898,23.395637909263677,0.9060485630413586,0.7634377234552174,2,4
899,21.036681647810713,1.1363285175293765,-0.8466508275012947,2,4
901,26.3289778256035,1.8058581647215917,-0.11761212969280535,2,4
903,25.8286381700262,-0.5663012269672749,3.0631425913806365,2,4
906,24.61773001920236,-0.8026379954493841,3.603849975774301,2,4
908,25.173079496246576,0.9640709545190307,-2.8589368041427003,2,4
918,23.49332164310595,0.2795502434147082,4.634866176780856,2,4
922,23.457043539783026,-1.0264990934468217,-2.3074110258707288,2,4
923,21.73776529095916,-0.32831893550921026,2.6875166853374095,2,4
927,21.710113067291026,-0.27643558617081104,-1.0898797205245367,2,4
929,30.829398759090104,-0.4682192351138424,1.3220435261160834,2,4
933,25.345076384765665,-0.4874585875610704,7.532401037677001,2,4
934,26.430383192280562,0.4497932196130391,-0.16946431697580433,2,4
936,24.845528123312974,0.2888498572453933,0.41117094732188303,2,4
938,25.561446128463526,1.1555236144695162,0.6798304693334443,2,4
943,22.029098990520904,-0.26402857528905055,4.960333511520559,2,4
944,24.244572240758167,0.2330556337908357,0.8780857772979581,2,4
947,23.95564984342127,0.773826337805942,3.476428884738019,2,4
949,26.63493194487657,-0.5600223639139676,-0.12619996670108985,2,4
957,28.67931095873927,0.7990368281225917,2.2904432444612843,2,4
961,25.967425133783166,0.871274778323313,-1.714329450359981,2,4
964,25.79253791134027,0.032201775676751206,1.7359749606944566,2,4
967,21.285208326461444,0.882370702704361,1.3847331611224996,2,4
