,i,j,dist
158,0,159,1500.232580003752
159,0,160,1222.4442666569325
160,0,161,1959.1177465736507
161,0,162,1821.6302634753347
162,0,163,1492.5743341080454
163,0,164,872.473905525492
164,0,165,1019.1026248524676
165,0,166,1634.2714327113072
166,0,167,1607.0839424023918
167,0,168,1515.1816012884624
168,0,169,1673.9734108182117
169,0,170,1777.875411013451
170,0,171,2004.3487296514472
171,0,172,1101.5663953748647
172,0,173,1470.063764786998
173,0,174,1265.5372242621602
174,0,175,1316.501553157455
175,0,176,1540.5082898881737
176,0,177,1138.9166918449387
177,0,178,1794.0285510891508
178,0,179,1177.081577418931
179,0,180,1456.6701154059192
180,0,181,1118.2233236952065
181,0,182,1607.5294180262135
182,0,183,1281.6558730061806
183,0,184,1574.4954355512018
184,0,185,1461.2343085298194
185,0,186,1551.7455921025476
186,0,187,1731.4979185136008
187,0,188,1426.2550559397832
188,0,189,1566.5475779737112
189,0,190,1274.882097856999
190,0,191,1250.4569718776256
191,0,192,1660.9246003863782
192,0,193,1072.3407473062955
193,0,194,1610.1773561641335
194,0,195,1478.5683547781896
195,0,196,1495.033618584523
196,0,197,1257.4318969730807
197,0,198,1343.911712361867
198,0,199,1121.9167881899332
199,0,200,1586.1943939239527
200,0,201,1363.7290141316653
201,0,202,1523.5764662084903
202,0,203,1596.0634014946834
203,0,204,1290.909232504487
204,0,205,1695.1224843416462
205,0,206,1378.56281031273
206,0,207,1295.054090238325
207,0,208,1382.6045766817315
208,0,209,1613.28842366292
209,0,210,1799.1823060707657
210,0,211,1569.020284986474
211,0,212,1375.1152522365458
212,0,213,1384.1324465972139
213,0,214,1167.1798452006155
214,0,215,1375.705362694952
215,0,216,1408.5936892057875
216,0,217,1649.0371740256955
217,0,218,1160.251426450822
218,0,219,1283.461544476696
219,1,0,29.76551789630043
220,1,2,13.406481592637533
221,1,3,13.136555077065498
222,1,4,81.33477376296446
223,1,5,11.91328089010154
224,1,6,7.322709574727317
225,1,7,103.1419240940801
226,1,8,318.3788514004859
227,1,9,174.78495015333803
228,1,10,26.23535956905275
229,1,11,78.22050804443758
230,1,12,48.414522950947706
231,1,13,98.50257630922758
232,1,14,84.93918794282219
233,1,15,5.1268381121936635
234,1,16,34.68938709173694
235,1,17,97.90628032110287
236,1,18,18.362248306108537
237,1,19,66.51432125685199
238,1,20,114.22283569842345
239,1,21,78.4427593827162
240,1,22,171.56868160180667
241,1,23,31.934617984271117
242,1,24,16.92548177274868
243,1,25,283.96612913247554
244,1,26,318.1811948761178
245,1,27,199.11511174956033
246,1,28,69.79370620829151
247,1,29,48.85091709816798
248,1,30,116.87511394246026
249,1,31,14.498940809316679
250,1,32,43.78462225011223
251,1,33,69.84276339851618
252,1,34,31.766577766782483
253,1,35,20.944388541609847
254,1,36,19.27378736850941
255,1,37,2.9001250570538444
256,1,38,155.0468136052213
257,1,39,282.5336401882774
258,1,40,386.76345821659925
259,1,41,513.9553259060477
260,1,42,352.8567288515612
261,1,43,311.1389041165164
262,1,44,332.8790603808193
263,1,45,306.0984707632621
264,1,46,364.7065072205759
265,1,47,269.2580509863013
266,1,48,416.6203501964861
267,1,49,314.43133623330215
268,1,50,275.48106943687407
269,1,51,406.65789321428605
270,1,52,451.02959728724886
271,1,53,294.6333048967505
272,1,54,501.33037690952915
273,1,55,433.2668811904373
274,1,56,304.3245636457585
275,1,57,338.00691742184796
276,1,58,314.8518042810629
277,1,59,261.72302195549594
278,1,60,359.7694375728084
279,1,61,295.3778474791693
280,1,62,609.7125388915448
281,1,63,423.55314201809045
282,1,64,513.3999696018558
283,1,65,289.3279216293923
284,1,66,267.46912827521606
285,1,67,506.0012187099272
286,1,68,421.64743271311033
287,1,69,476.7323274137317
288,1,70,588.9351009712573
289,1,71,536.2313123214152
290,1,72,409.89315109280125
291,1,73,476.8079532032243
292,1,74,761.2742678953206
293,1,75,477.21671225158707
294,1,76,384.10247546355896
295,1,77,218.2826223901726
296,1,78,297.2343648637665
297,1,79,783.0963395367434
298,1,80,708.5631848877807
299,1,81,505.23520468968314
300,1,82,715.9998071044763
301,1,83,542.4406327676505
302,1,84,954.4351102608089
303,1,85,529.5088038205761
304,1,86,824.0952072478437
305,1,87,651.5789873359413
306,1,88,804.6402661415786
307,1,89,597.3343265339287
308,1,90,392.6459674197071
309,1,91,643.9545604298693
310,1,92,746.4152482072922
311,1,93,699.5655710103225
312,1,94,900.5683547331074
313,1,95,699.7570935378903
314,1,96,638.0958576185988
315,1,97,559.4114196798856
316,1,98,287.37192440759026
317,1,99,480.47908336025455
318,1,100,735.4419797988493
319,1,101,593.8432471341763
320,1,102,794.0817795672637
321,1,103,720.0527242750929
322,1,104,688.1043367723255
323,1,105,722.4388163693436
324,1,106,803.1167095782329
325,1,107,565.969284289308
326,1,108,895.680015671138
327,1,109,597.3868878384493
328,1,110,1002.0672997561009
329,1,111,549.8923579356759
330,1,112,715.9710259804953
331,1,113,678.084190516365
332,1,114,615.3913724813742
333,1,115,695.134712885726
334,1,116,780.6475454430162
335,1,117,452.5307372949785
336,1,118,913.0145347574899
337,1,119,551.8175365368716
338,1,120,669.3345059214575
339,1,121,666.5546409226902
340,1,122,917.091138355243
341,1,123,1162.367978818889
342,1,124,1157.929525708847
343,1,125,1073.0805573501775
344,1,126,1536.5713629381978
345,1,127,924.3727474129341
346,1,128,1296.316576947847
347,1,129,1627.1411242998925
348,1,130,1731.1041197637053
349,1,131,1585.9206842727472
350,1,132,724.8647648051019
351,1,133,1506.8035624254223
352,1,134,861.8414546986493
353,1,135,1564.5348651714614
354,1,136,1621.153498667824
355,1,137,1018.6520753052919
356,1,138,1615.481876717074
357,1,139,1594.3554288221776
358,1,140,1442.7571779686136
359,1,141,1671.3433642043703
360,1,142,1516.9291804485485
361,1,143,1090.5400248308708
362,1,144,1188.3962485761915
363,1,145,1232.8398717392338
364,1,146,1444.2406002379203
365,1,147,1264.184293604509
366,1,148,1641.35072964569
367,1,149,1708.1047601537175
368,1,150,1422.830938569199
369,1,151,909.7726900823111
370,1,152,1498.1692637562664
371,1,153,1303.5747783989914
372,1,154,2060.759126821103
373,1,155,1725.25495502211
374,1,156,1372.494655864502
375,1,157,1046.850150288189
376,1,158,977.3296710305397
377,1,159,1596.1254064027585
378,1,160,1365.3899804894977
379,1,161,2131.417858064741
380,1,162,1986.4996422835552
381,1,163,1624.9218071337546
382,1,164,956.0913448658463
383,1,165,1133.513723225087
384,1,166,1794.3853871212975
385,1,167,1750.4847261571106
386,1,168,1667.027291641574
387,1,169,1825.8978521116926
388,1,170,1978.1501359187291
389,1,171,2181.9970797873907
390,1,172,1225.4249556760933
391,1,173,1570.8750009489395
392,1,174,1362.1579223415667
393,1,175,1423.727106756633
394,1,176,1645.169098151978
395,1,177,1243.406199084176
396,1,178,1901.364786875953
397,1,179,1271.6827787086668
398,1,180,1550.7197266214803
399,1,181,1209.8974377589382
400,1,182,1713.3935040033134
401,1,183,1375.635237383101
402,1,184,1683.2041427218296
403,1,185,1564.5958887031838
404,1,186,1658.867817835135
405,1,187,1841.2530434197297
406,1,188,1528.4495242254452
407,1,189,1669.9024468827186
408,1,190,1373.2941282596817
409,1,191,1348.4567248467492
410,1,192,1765.6202538809098
411,1,193,1164.478047471381
412,1,194,1718.6598083772399
413,1,195,1586.1713985462984
414,1,196,1601.1688457481305
415,1,197,1362.2084708121888
416,1,198,1441.520359465022
417,1,199,1222.1130630814978
418,1,200,1692.9144987186894
419,1,201,1464.280785616606
420,1,202,1634.1216598481249
421,1,203,1700.420427430016
422,1,204,1395.3831001362432
423,1,205,1796.5290721833142
424,1,206,1480.847665146588
425,1,207,1387.6762592487848
426,1,208,1475.7819479043326
427,1,209,1718.6241290312705
428,1,210,1898.9335231697514
429,1,211,1662.8495132437681
430,1,212,1470.826258771229
431,1,213,1484.2289307814951
432,1,214,1266.2682069363227
433,1,215,1476.9950625592733
434,1,216,1502.9019696639268
435,1,217,1751.9922975084469
436,1,218,1251.45998245679
437,1,219,1380.4250044593482
438,2,0,46.507740899637085
439,2,1,13.406481592637533
440,2,3,35.496059824844664
441,2,4,53.16493937667023
442,2,5,0.6174619654545485
443,2,6,1.698059624334737
444,2,7,82.46546247992657
445,2,8,251.93002398509452
446,2,9,119.46428743698559
447,2,10,25.04061336598278
448,2,11,83.09795160115802
449,2,12,29.247788778469523
450,2,13,59.88250874020383
451,2,14,57.36881909535291
452,2,15,23.267288132937885
453,2,16,13.581840864664521
454,2,17,74.31154543799552
455,2,18,12.082116818141785
456,2,19,79.27449209233652
457,2,20,86.9696823708457
458,2,21,60.37837448949165
459,2,22,128.75162186638934
460,2,23,16.772999640835657
461,2,24,13.747579993800452
462,2,25,216.94869252891377
463,2,26,239.13307707490017
464,2,27,150.11380711864487
465,2,28,67.73113491083666
466,2,29,17.881121673900697
467,2,30,135.77385181402371
468,2,31,13.340346612668839
469,2,32,16.350356660489812
470,2,33,74.32361233695576
471,2,34,14.398406853987648
472,2,35,16.53548492529415
473,2,36,46.0691509930888
474,2,37,7.150005914775951
475,2,38,82.7386476540401
476,2,39,217.70246507301198
477,2,40,299.37059164170716
478,2,41,393.0132987982823
479,2,42,264.34679871902716
480,2,43,231.1495965835393
481,2,44,254.48785634983113
482,2,45,235.42767858152234
483,2,46,276.6753839957951
484,2,47,209.02548187602648
485,2,48,320.1063109546209
486,2,49,237.35918079831728
487,2,50,209.0556560049338
488,2,51,299.75569581591753
489,2,52,338.17936550957296
490,2,53,225.07805624313173
491,2,54,386.5739715947657
492,2,55,333.434743771732
493,2,56,226.7989170809791
494,2,57,253.60259859637904
495,2,58,234.8248191981307
496,2,59,196.66774284314857
497,2,60,268.477469657677
498,2,61,226.29413313165387
499,2,62,478.7248011089769
500,2,63,322.53654377075105
501,2,64,391.61569606998603
502,2,65,212.41282527635826
503,2,66,199.43905905999924
504,2,67,391.7075966190105
505,2,68,321.69192058062765
506,2,69,362.93765957991087
507,2,70,459.0986012654133
508,2,71,411.7580162569757
509,2,72,306.14734921965675
510,2,73,364.40880728233304
511,2,74,602.2752708159484
512,2,75,366.06700941238404
513,2,76,287.9410933547682
514,2,77,174.10404451610782
515,2,78,221.24187433018326
516,2,79,622.1899648430465
517,2,80,555.0659883983633
518,2,81,388.13222696365796
519,2,82,564.7790052161121
520,2,83,415.4173386719488
521,2,84,767.8801523306091
522,2,85,408.1474466904421
523,2,86,652.4425444852067
524,2,87,506.80914052032557
525,2,88,640.0715431266545
526,2,89,465.29622359302596
527,2,90,292.5631041206437
528,2,91,499.6352350192731
529,2,92,590.7361073762337
530,2,93,548.1265416067491
531,2,94,723.6239226592286
532,2,95,551.2191906694363
533,2,96,495.6736458943628
534,2,97,432.90997227744356
535,2,98,215.6672499393406
536,2,99,363.0691386740405
537,2,100,580.6777867051214
538,2,101,460.27680160547516
539,2,102,628.9134305505655
540,2,103,564.3072934026557
541,2,104,538.1089040800102
542,2,105,571.8326297068623
543,2,106,637.6813502458483
544,2,107,440.18652026034545
545,2,108,717.0498225615407
546,2,109,463.6120742551914
547,2,110,812.4848897129348
548,2,111,418.5131256760445
549,2,112,562.3251425224082
550,2,113,533.9086787862228
551,2,114,484.44290553254
552,2,115,541.4783469787069
553,2,116,617.3716420176702
554,2,117,341.42651578211223
555,2,118,732.6481340806172
556,2,119,423.4850294041923
557,2,120,523.0791432996974
558,2,121,520.9780875090579
559,2,122,738.1365783046332
560,2,123,954.9617259385801
561,2,124,951.4824973623754
562,2,125,874.3593033403895
563,2,126,1300.4122601539102
564,2,127,737.143220308121
565,2,128,1075.3494205666964
566,2,129,1371.9759245725909
567,2,130,1477.0228378666025
568,2,131,1343.649030576787
569,2,132,568.3283303071001
570,2,133,1272.5169444730855
571,2,134,690.5242169523783
572,2,135,1326.4869867896812
573,2,136,1378.2465066336165
574,2,137,819.3984038043241
575,2,138,1362.9174469998263
576,2,139,1354.7927782393347
577,2,140,1217.0722939803036
578,2,141,1421.3000288927374
579,2,142,1281.6569286771476
580,2,143,891.6078242559039
581,2,144,980.4055894731277
582,2,145,1015.5850699624407
583,2,146,1210.6209913434702
584,2,147,1042.6723879039528
585,2,148,1397.99763404003
586,2,149,1459.4477413189059
587,2,150,1191.0334402800302
588,2,151,726.7218538814043
589,2,152,1254.9028038068625
590,2,153,1081.2870760268586
591,2,154,1776.1037879173368
592,2,155,1470.9929525960147
593,2,156,1144.109095894152
594,2,157,849.6975024312909
595,2,158,795.2684304430127
596,2,159,1338.2544879548636
597,2,160,1146.0595772210334
598,2,161,1853.8737978239074
599,2,162,1718.9739261128566
600,2,163,1374.554101941169
601,2,164,764.3142981840488
602,2,165,929.8624308376654
603,2,166,1542.7113435657293
604,2,167,1494.8046585879647
605,2,168,1421.8484371220693
606,2,169,1562.9164804771447
607,2,170,1728.7385005991296
608,2,171,1899.173940206347
609,2,172,1014.6452374802831
610,2,173,1318.3418443055184
611,2,174,1128.7749296898473
612,2,175,1188.460776898668
613,2,176,1385.3563280254214
614,2,177,1024.8725788576344
615,2,178,1619.293633477263
616,2,179,1049.2172998176557
617,2,180,1299.2141197864626
618,2,181,991.7219547593854
619,2,182,1448.198930856036
620,2,183,1140.978069483328
621,2,184,1424.6353442219574
622,2,185,1313.2950924549873
623,2,186,1399.46231236952
624,2,187,1565.967243313418
625,2,188,1279.6530215492555
626,2,189,1408.2364543071756
627,2,190,1140.8159715169497
628,2,191,1117.3981057092067
629,2,192,1496.7356270233297
630,2,193,951.9976447427144
631,2,194,1453.9322618456913
632,2,195,1334.210268891321
633,2,196,1347.5124962205218
634,2,197,1132.2167612002954
635,2,198,1202.7849400797297
636,2,199,1005.6738409193417
637,2,200,1429.103528984476
638,2,201,1221.7695770054847
639,2,202,1379.5784604356268
640,2,203,1435.374461801205
641,2,204,1161.352714341906
642,2,205,1522.3407970304495
643,2,206,1237.6315818436153
644,2,207,1150.8964851441024
645,2,208,1230.164262804174
646,2,209,1452.4505786351406
647,2,210,1614.9156033960367
648,2,211,1399.306088840099
649,2,212,1227.4985841774342
650,2,213,1240.6967946741477
651,2,214,1046.6169962951942
652,2,215,1232.7298963840226
653,2,216,1255.40050284476
654,2,217,1482.4212067587064
655,2,218,1029.3153406973986
656,2,219,1147.544232751245
657,3,0,6.431344911169267
658,3,1,13.136555077065498
659,3,2,35.496059824844664
660,3,4,62.47137685083305
661,3,5,29.588661788425522
662,3,6,23.67973197717276
663,3,7,73.44923153558737
664,3,8,267.2290706638428
665,3,9,149.47424377368768
666,3,10,12.264982231223652
667,3,11,42.75485664840312
668,3,12,36.58317712332317
669,3,13,85.19978152173249
670,3,14,64.23780015383853
671,3,15,6.329572994528203
672,3,16,64.69999077252226
673,3,17,68.79131220322348
674,3,18,55.188207631223435
675,3,19,28.32801592215317
676,3,20,82.51344802588892
677,3,21,52.13576837004915
678,3,22,134.51036359485724
679,3,23,44.10435764858342
680,3,24,41.68514531655731
681,3,25,239.8849278472528
682,3,26,278.62038590184704
683,3,27,158.61493719028354
684,3,28,35.45815624196495
685,3,29,56.159433753481146
686,3,30,58.46842636597874
687,3,31,13.845723163506744
688,3,32,47.52044321260094
689,3,33,34.57397322629311
690,3,34,34.391348219483845
691,3,35,13.9245224691991
692,3,36,53.38211672488965
693,3,37,19.69958868232091
694,3,38,173.78618426197733
695,3,39,236.20421247229845
696,3,40,343.3803265461506
697,3,41,481.7094157376066
698,3,42,315.74337109850563
699,3,43,272.5704690542943
700,3,44,291.04594825457923
701,3,45,263.9856088051279
702,3,46,326.4442182506189
703,3,47,225.25461440112863
704,3,48,375.370817638564
705,3,49,273.63355134823047
706,3,50,232.8892470660576
707,3,51,380.17271409738777
708,3,52,422.42504851948297
709,3,53,249.0069554452527
710,3,54,463.6928107750713
711,3,55,391.77237603783135
712,3,56,267.538930569178
713,3,57,300.3493341585504
714,3,58,277.5595240268596
715,3,59,220.56646883490555
716,3,60,324.29347121659936
717,3,61,249.95169457347149
718,3,62,575.6791265404793
719,3,63,384.7707910456802
720,3,64,482.74396393694155
721,3,65,253.47758587242694
722,3,66,227.7648347638881
723,3,67,470.0605371511326
724,3,68,384.3058606550747
725,3,69,443.5386986546348
726,3,70,554.6035756799587
727,3,71,505.3115812755515
728,3,72,377.9749018634158
729,3,73,440.8978771703646
730,3,74,737.1145669215772
731,3,75,440.8007683173182
732,3,76,347.6677691651909
733,3,77,169.65961051652957
734,3,78,259.03419564225175
735,3,79,755.8432754553536
736,3,80,685.5111621670417
737,3,81,471.3650202426644
738,3,82,685.939624768605
739,3,83,515.489416004108
740,3,84,937.3358142495031
741,3,85,494.76360071784137
742,3,86,806.3071378075738
743,3,87,625.4292647451055
744,3,88,777.644563526673
745,3,89,565.0074025225292
746,3,90,360.41240496316465
747,3,91,619.6339191278269
748,3,92,721.8037557394246
749,3,93,673.8441952082727
750,3,94,875.5194602191729
751,3,95,670.9397596662147
752,3,96,611.0999611712484
753,3,97,527.8789760169881
754,3,98,246.5750429121298
755,3,99,451.76982078607
756,3,100,707.5617369360485
757,3,101,563.6681333184988
758,3,102,770.5900174350977
759,3,103,696.8091158120254
760,3,104,661.990356747402
761,3,105,691.5862851873554
762,3,106,779.6007723791627
763,3,107,528.5923249434219
764,3,108,874.8619348054754
765,3,109,565.7368583648499
766,3,110,980.4165537553475
767,3,111,526.2048528337491
768,3,112,690.1089229926037
769,3,113,646.0329604654203
770,3,114,577.4848870265386
771,3,115,674.2137412136142
772,3,116,757.4164310479528
773,3,117,420.473922047326
774,3,118,892.0431477956704
775,3,119,521.5582309544736
776,3,120,643.4434800618474
777,3,121,639.5768644471584
778,3,122,892.154564580992
779,3,123,1147.6124404248014
780,3,124,1139.1352630634706
781,3,125,1063.1601018498309
782,3,126,1513.4211672019158
783,3,127,916.2593886031896
784,3,128,1277.9488760512677
785,3,129,1626.3737243783735
786,3,130,1721.0239000992901
787,3,131,1563.5938794701362
788,3,132,702.4195528950321
789,3,133,1487.047961032641
790,3,134,837.6196268187407
791,3,135,1536.964054196668
792,3,136,1603.2963907829715
793,3,137,1014.4816449874579
794,3,138,1603.6539215570738
795,3,139,1578.922576386446
796,3,140,1416.4638224070952
797,3,141,1662.533286324108
798,3,142,1503.3309282407317
799,3,143,1076.3995907708083
800,3,144,1169.3135830566666
801,3,145,1218.0068401359072
802,3,146,1424.5045811736873
803,3,147,1259.0155065374424
804,3,148,1622.80194827679
805,3,149,1683.2977105286923
806,3,150,1402.995099851915
807,3,151,894.7340074270193
808,3,152,1492.3585978338194
809,3,153,1287.0166319741716
810,3,154,2049.2530525380116
811,3,155,1704.3835366097928
812,3,156,1357.9758063636386
813,3,157,1029.234184765969
814,3,158,949.2984089386816
815,3,159,1599.0707459217037
816,3,160,1342.5781496757322
817,3,161,2116.620122447812
818,3,162,1973.2640709691887
819,3,163,1606.8802434982315
820,3,164,949.1953546278953
821,3,165,1113.1715194211504
822,3,166,1779.2655897196335
823,3,167,1742.7079964416616
824,3,168,1650.6160943880923
825,3,169,1807.0100336375776
826,3,170,1943.1659223669806
827,3,171,2161.0357746899363
828,3,172,1200.9139802903787
829,3,173,1565.3540535129537
830,3,174,1355.3105472868183
831,3,175,1408.8103810615903
832,3,176,1641.2871990201636
833,3,177,1228.3730652419001
834,3,178,1900.6119636293156
835,3,179,1260.0564607000315
836,3,180,1547.373557580176
837,3,181,1201.6131335497935
838,3,182,1708.5412432267399
839,3,183,1369.0503144637241
840,3,184,1671.1410061059987
841,3,185,1557.170045172644
842,3,186,1651.4333557087264
843,3,187,1835.7847459394075
844,3,188,1522.4119028274145
845,3,189,1665.5071627464376
846,3,190,1362.7768399345844
847,3,191,1339.0178686298038
848,3,192,1760.2447245560888
849,3,193,1153.7355865116153
850,3,194,1711.855099501071
851,3,195,1575.9260015447842
852,3,196,1591.7253904557904
853,3,197,1347.5568465031909
854,3,198,1431.886450708051
855,3,199,1207.4050463873275
856,3,200,1689.0184757369097
857,3,201,1456.9474883296157
858,3,202,1621.2839419826812
859,3,203,1698.0657853421028
860,3,204,1383.1184014760524
861,3,205,1797.0781202518474
862,3,206,1471.7480324493931
863,3,207,1383.080437895564
864,3,208,1473.534471281978
865,3,209,1715.2026521344233
866,3,210,1903.8524632186977
867,3,211,1664.7100431761874
868,3,212,1464.5608735635865
869,3,213,1475.6291707143055
870,3,214,1250.9795707851674
871,3,215,1470.9271865917008
872,3,216,1499.5365942637277
873,3,217,1750.0676638389418
874,3,218,1243.2781358258062
875,3,219,1369.5927179389773
876,4,0,41.62457303180596
877,4,1,81.33477376296446
878,4,2,53.16493937667023
879,4,3,62.47137685083305
880,4,5,49.31973155260385
881,4,6,53.11329746524491
882,4,7,26.44874897915653
883,4,8,92.59995051481187
884,4,9,24.37609363540612
885,4,10,22.008374876285906
886,4,11,45.48459574925036
887,4,12,6.784674495043481
888,4,13,5.230540362427751
889,4,14,0.40014999215507996
890,4,15,67.38691617872138
891,4,16,65.50525559317873
892,4,17,14.483505312628878
893,4,18,101.4287350262619
894,4,19,44.835861542862645
895,4,20,17.16603935071722
896,4,21,5.278274466907494
897,4,22,23.37889860281631
898,4,23,44.19961210961639
899,4,24,78.58034865747399
900,4,25,71.35146280863324
901,4,26,89.77565058958245
902,4,27,37.096630523323675
903,4,28,20.678861691878744
904,4,29,17.031848199497595
905,4,30,68.3437720374987
906,4,31,29.61444224223082
907,4,32,12.037493826355057
908,4,33,37.91687186033815
909,4,34,20.006847078872433
910,4,35,21.78082173915506
911,4,36,176.3409058245383
912,4,37,70.88397930455449
913,4,38,52.29015670111046
914,4,39,69.06269254603895
915,4,40,128.9866321080213
916,4,41,207.1799438598965
917,4,42,108.65213960502373
918,4,43,83.57999147378007
919,4,44,98.83345658277163
920,4,45,91.9618188175221
921,4,46,120.29900925636326
922,4,47,75.49157881097034
923,4,48,144.49120107406534
924,4,49,88.29448136030248
925,4,50,67.91247611292413
926,4,51,144.67551609527533
927,4,52,172.65063585214918
928,4,53,73.93853620842577
929,4,54,196.67346471442357
930,4,55,154.7162717481739
931,4,56,86.20006220623463
932,4,57,104.6097955903209
933,4,58,88.92092016224062
934,4,59,62.52024714667721
935,4,60,112.38927640550543
936,4,61,76.00950062222591
937,4,62,276.8845623250845
938,4,63,147.721876716101
939,4,64,206.7610249255963
940,4,65,76.6398597655789
941,4,66,63.268774969523136
942,4,67,207.1008702678677
943,4,68,153.04867971978504
944,4,69,184.0688364770301
945,4,70,258.5378480118643
946,4,71,224.00352660688614
947,4,72,142.68943740427176
948,4,73,181.24066841124508
949,4,74,384.21747967812473
950,4,75,183.86584637936818
951,4,76,124.4349701317367
952,4,77,47.23832639621225
953,4,78,79.43913891162492
954,4,79,396.6188769979625
955,4,80,347.7408931253302
956,4,81,202.40452086609318
957,4,82,344.5721857860374
958,4,83,234.4455346994327
959,4,84,531.919488207393
960,4,85,216.36224480705772
961,4,86,432.3370125596009
962,4,87,304.9527532813813
963,4,88,410.37249257684357
964,4,89,263.2671307531061
965,4,90,132.60990044010302
966,4,91,300.4714872687924
967,4,92,378.1492609914674
968,4,93,336.1500253007596
969,4,94,483.7353486367151
970,4,95,338.8483818036018
971,4,96,293.22103030245233
972,4,97,240.39773380081442
973,4,98,74.64172837798075
974,4,99,187.45615390014456
975,4,100,362.4479430337353
976,4,101,261.844167176927
977,4,102,406.36366411834786
978,4,103,353.33402146449225
979,4,104,327.14012947326785
980,4,105,351.30052167423355
