,i,j,dist
426,1,208,925.6198411831135
427,1,209,943.4242264036548
428,1,210,876.3082503439622
429,1,211,1121.6139343823652
430,1,212,1170.0399120091097
431,1,213,856.2034878536838
432,1,214,1135.5288507980326
433,1,215,659.551963758141
434,1,216,1041.129023018233
435,1,217,854.9688039631096
436,1,218,994.349168194656
437,1,219,1184.2651834177855
438,2,0,21.16347087118441
439,2,1,2.4337763468519737
440,2,3,16.968433552198615
441,2,4,6.664378900377404
442,2,5,14.163989409074507
443,2,6,47.52834263325517
444,2,7,11.953478604358438
445,2,8,20.474510896092063
446,2,9,35.845352715815224
447,2,10,47.3355053822876
448,2,11,47.92351735308577
449,2,12,203.08237925037557
450,2,13,11.790990544392681
451,2,14,29.531938663715906
452,2,15,24.048408395614693
453,2,16,7.700288033821565
454,2,17,81.05671755284288
455,2,18,68.7494704279474
456,2,19,20.102097090487206
457,2,20,26.561008650615918
458,2,21,66.40887637164924
459,2,22,62.908436842163994
460,2,23,18.468138433129816
461,2,24,6.126163865886923
462,2,25,47.19388180226946
463,2,26,15.813088149146047
464,2,27,6.156868151431026
465,2,28,4.923642222599078
466,2,29,8.794636952465666
467,2,30,4.77479331191949
468,2,31,22.013562186744647
469,2,32,29.03834246366303
470,2,33,2.164508745340539
471,2,34,2.0750010158786747
472,2,35,37.686374095708544
473,2,36,26.566824056873756
474,2,37,6.637122603788619
475,2,38,12.019380526948792
476,2,39,24.076898626767296
477,2,40,24.997459727182097
478,2,41,38.53402345451401
479,2,42,44.043183372747414
480,2,43,83.23070716384807
481,2,44,20.664505587946294
482,2,45,0.8327609390636526
483,2,46,30.076555686969364
484,2,47,0.43389269122269836
485,2,48,46.04448613490583
486,2,49,42.19784487896746
487,2,50,16.81371633902875
488,2,51,47.92272282283638
489,2,52,3.8295570575098195
490,2,53,1.5575036908233877
491,2,54,277.7233041063854
492,2,55,7.206507898610555
493,2,56,204.31404294737484
494,2,57,289.43989911394596
495,2,58,216.42486580395433
496,2,59,187.48083168001105
497,2,60,27.482071030888278
498,2,61,201.89128891713136
499,2,62,316.8637296301383
500,2,63,211.2787411640702
501,2,64,65.9068368923773
502,2,65,208.59415703923486
503,2,66,215.3829503798984
504,2,67,136.44942810411902
505,2,68,252.90505628625354
506,2,69,148.66814546211526
507,2,70,78.58525998610308
508,2,71,90.67054299770936
509,2,72,255.8515522785235
510,2,73,57.450511660383356
511,2,74,102.35393769672754
512,2,75,80.83816209378489
513,2,76,249.282508208188
514,2,77,266.893027905378
515,2,78,108.33450417313753
516,2,79,149.74343484703974
517,2,80,242.04265851363155
518,2,81,102.12586207854214
519,2,82,234.00493270970523
520,2,83,201.24680125888216
521,2,84,134.3297383915044
522,2,85,121.39592096091063
523,2,86,183.2902612893303
524,2,87,300.7532153414349
525,2,88,202.56722227574897
526,2,89,266.87710271141367
527,2,90,244.04827369968316
528,2,91,370.41464817323856
529,2,92,168.92360831132217
530,2,93,446.1959838420872
531,2,94,313.5449268246433
532,2,95,311.7101131044138
533,2,96,231.34080890043626
534,2,97,207.0621188586748
535,2,98,281.50446072866197
536,2,99,412.48829810595896
537,2,100,229.08633354209232
538,2,101,352.0543361918276
539,2,102,355.47525158112603
540,2,103,354.15233374506516
541,2,104,250.73602996560538
542,2,105,256.7956059085882
543,2,106,316.67617778714504
544,2,107,275.141505190751
545,2,108,258.5163188691965
546,2,109,347.817618836139
547,2,110,169.9857946863603
548,2,111,308.41415297892553
549,2,112,394.7764539259011
550,2,113,288.39143531799476
551,2,114,528.7587763516542
552,2,115,235.9324025976137
553,2,116,217.4517612840105
554,2,117,243.4680645838119
555,2,118,320.0414373798834
556,2,119,542.5541122417488
557,2,120,498.09027507734106
558,2,121,313.72930430095494
559,2,122,243.91955604617723
560,2,123,284.9580401687642
561,2,124,333.31210031813896
562,2,125,380.77181489590004
563,2,126,262.79770724310345
564,2,127,371.80480782924445
565,2,128,516.1623200709469
566,2,129,363.025109287254
567,2,130,129.79128246587715
568,2,131,266.4230764087722
569,2,132,120.396862638635
570,2,133,314.68868156181674
571,2,134,295.2939738695493
572,2,135,262.0510623580397
573,2,136,164.76608451328855
574,2,137,766.0712147910124
575,2,138,944.1812086472123
576,2,139,755.3824289077193
577,2,140,914.0349372525134
578,2,141,548.5258858955772
579,2,142,489.0061542163921
580,2,143,402.23134936684215
581,2,144,636.3249396354042
582,2,145,919.8513315066666
583,2,146,672.101613677761
584,2,147,624.9452613693203
585,2,148,523.9005795867489
586,2,149,659.6310981663281
587,2,150,609.6255141622235
588,2,151,417.15229695684627
589,2,152,579.8519580930927
590,2,153,535.2854838448222
591,2,154,450.3458911619268
592,2,155,783.9136972338792
593,2,156,654.0047386624519
594,2,157,463.1664523274072
595,2,158,690.0313101252417
596,2,159,747.4568329509832
597,2,160,573.3846678522227
598,2,161,548.2210789599509
599,2,162,714.2169023628692
600,2,163,1038.8063793054637
601,2,164,368.4744054400368
602,2,165,627.0342732939014
603,2,166,629.7824091789339
604,2,167,765.7828692225817
605,2,168,793.2902005581213
606,2,169,571.6339560558
607,2,170,665.5633283142133
608,2,171,668.7847138304446
609,2,172,661.1270513147084
610,2,173,695.4524289385558
611,2,174,969.1231892584059
612,2,175,850.0539612953205
613,2,176,562.7353651339972
614,2,177,1031.673299938239
615,2,178,1032.0245661974968
616,2,179,1431.5731591068813
617,2,180,937.0619476726051
618,2,181,1605.757504480025
619,2,182,1071.5313174000166
620,2,183,860.3231278708649
621,2,184,1138.737694156589
622,2,185,1375.564841968025
623,2,186,1078.1265550452529
624,2,187,1199.9912864787493
625,2,188,1172.3884676672574
626,2,189,1155.2886596994204
627,2,190,816.1859177766548
628,2,191,1298.6580235533625
629,2,192,1254.362693314351
630,2,193,1221.6495407055536
631,2,194,1036.4710846025375
632,2,195,1270.7437196977141
633,2,196,1107.034947964262
634,2,197,797.3014098429717
635,2,198,1121.777114876662
636,2,199,1153.497038380111
637,2,200,1428.1729940905245
638,2,201,970.5585233765248
639,2,202,1193.7353491233816
640,2,203,752.270464710439
641,2,204,723.7374585750017
642,2,205,986.5471939769131
643,2,206,847.7914461778951
644,2,207,1315.0255038410132
645,2,208,1015.5921584541179
646,2,209,1033.1924598466248
647,2,210,962.1713961898143
648,2,211,1218.784932344558
649,2,212,1269.21025685634
650,2,213,942.1353040300281
651,2,214,1233.4548558089302
652,2,215,733.8982933589741
653,2,216,1136.3093812896223
654,2,217,940.2235971792613
655,2,218,1086.4341612252479
656,2,219,1284.6683939441655
657,3,0,3.506189218796509
658,3,1,8.403925078020752
659,3,2,16.968433552198615
660,3,4,4.9642355776068126
661,3,5,0.45766221629048587
662,3,6,11.814833538838052
663,3,7,5.531454506273362
664,3,8,1.1068529388381798
665,3,9,6.516177711743109
666,3,10,10.418016450664902
667,3,11,14.193585480008547
668,3,12,104.48962807430392
669,3,13,6.6633512116964155
670,3,14,6.865924616921053
671,3,15,1.8201447855884707
672,3,16,44.54558389473003
673,3,17,28.3164216938121
674,3,18,20.914830386409864
675,3,19,2.660918387012576
676,3,20,2.0667893526330094
677,3,21,17.164261728240128
678,3,22,15.928039813184146
679,3,23,1.1677595720910654
680,3,24,41.44238317455089
681,3,25,9.712930555683302
682,3,26,4.476340526336328
683,3,27,2.759065089947037
684,3,28,16.103473850342084
685,3,29,3.914474743810179
686,3,30,32.12974456258131
687,3,31,2.4411332036574698
688,3,32,4.441572723254598
689,3,33,7.649895240716958
690,3,34,17.7543257241923
691,3,35,6.86298492396079
692,3,36,2.1045512081548106
693,3,37,3.412105199437014
694,3,38,3.4865003860301
695,3,39,1.1146139987506947
696,3,40,9.85759050127227
697,3,41,4.554192479655145
698,3,42,7.954620805728808
699,3,43,27.197286317829565
700,3,44,0.7749706497282495
701,3,45,17.576645813427678
702,3,46,5.021336924250379
703,3,47,20.465499458112852
704,3,48,8.169593894761887
705,3,49,8.452144433582
706,3,50,0.7300397852279925
707,3,51,14.07785013371208
708,3,52,7.075802619903981
709,3,53,20.240324396972905
710,3,54,159.34640008760607
711,3,55,7.901424620821102
712,3,56,220.3751736831302
713,3,57,278.84710811141883
714,3,58,177.67518481742783
715,3,59,221.96872838369907
716,3,60,28.185092899792252
717,3,61,122.73630837069933
718,3,62,340.90394248747555
719,3,63,172.3384906176409
720,3,64,36.14690157955399
721,3,65,199.36599231223272
722,3,66,189.3010850341404
723,3,67,146.8575124383885
724,3,68,229.17743003185882
725,3,69,112.96505748239764
726,3,70,42.71109745950618
727,3,71,52.58027838778237
728,3,72,157.32348622728244
729,3,73,57.634240584398825
730,3,74,63.75135521262105
731,3,75,91.8174366428834
732,3,76,184.87907933071693
733,3,77,267.10247356876937
734,3,78,120.60549155082698
735,3,79,73.9303937279227
736,3,80,207.897945193504
737,3,81,52.77606956741367
738,3,82,213.59814203601462
739,3,83,133.22604214198455
740,3,84,110.77595834662334
741,3,85,110.3926600248186
742,3,86,168.82536600805645
743,3,87,176.88731412249038
744,3,88,104.68628779784419
745,3,89,150.18687167822233
746,3,90,134.29877117001791
747,3,91,230.2284008179307
748,3,92,80.78213234065632
749,3,93,291.70449958190545
750,3,94,186.28955528430367
751,3,95,184.88891376050387
752,3,96,124.70764904987458
753,3,97,107.4388776135868
754,3,98,161.87742660284192
755,3,99,264.18529318833777
756,3,100,123.19025438590069
757,3,101,216.2996341590549
758,3,102,218.33936977508412
759,3,103,218.48284374879427
760,3,104,138.88402902908962
761,3,105,143.2690769284996
762,3,106,188.472785219072
763,3,107,158.2417926547077
764,3,108,144.61372818292045
765,3,109,213.3071245341523
766,3,110,81.16054685118459
767,3,111,185.13206610136416
768,3,112,251.29821264285843
769,3,113,167.22523337400952
770,3,114,358.8775769862876
771,3,115,127.85041898447649
772,3,116,114.77441538746439
773,3,117,133.9593283246374
774,3,118,190.823812634183
775,3,119,370.39388677426984
776,3,120,333.0609304322718
777,3,121,188.8192419307698
778,3,122,133.22860251774011
779,3,123,164.45146038089106
780,3,124,201.21287015258673
781,3,125,240.196697851295
782,3,126,151.9673352494489
783,3,127,232.4434595694324
784,3,128,349.88379496387955
785,3,129,225.15147165392395
786,3,130,57.241721417118086
787,3,131,151.2865448083877
788,3,132,48.48719110672238
789,3,133,187.38920073599206
790,3,134,172.11488682718226
791,3,135,146.97261985479577
792,3,136,76.69664668178726
793,3,137,558.3184747568872
794,3,138,710.4259281461038
795,3,139,548.5208370774869
796,3,140,684.0748240727806
797,3,141,374.2180170967371
798,3,142,326.2250370206548
799,3,143,255.55738477103375
800,3,144,449.2399117895816
801,3,145,690.5944219794801
802,3,146,478.1432712403482
803,3,147,438.66610445944843
804,3,148,355.41835115378115
805,3,149,466.85873641054206
806,3,150,425.1869847157693
807,3,151,269.3350854770995
808,3,152,400.65630350315587
809,3,153,365.3714464752489
810,3,154,294.8508814426182
811,3,155,573.1686149189811
812,3,156,462.7967285855859
813,3,157,304.26014143075224
814,3,158,492.13609969681227
815,3,159,542.8766212002294
816,3,160,394.2538419293565
817,3,161,373.8602555567168
818,3,162,512.5460771499949
819,3,163,793.6020090460905
820,3,164,229.3051997101673
821,3,165,440.09070459809334
822,3,166,441.57788135829367
823,3,167,556.6587220201376
824,3,168,582.9040320378045
825,3,169,393.95415303628243
826,3,170,473.4307175601102
827,3,171,474.5415967704175
828,3,172,468.72367723435735
829,3,173,497.6189180492212
830,3,174,731.4534383609441
831,3,175,628.7521932772299
832,3,176,385.7601067951656
833,3,177,786.3760620629232
834,3,178,787.7483470441192
835,3,179,1139.8203901161505
836,3,180,704.7076942409196
837,3,181,1296.5613679229032
838,3,182,822.297665695605
839,3,183,638.9380084399018
840,3,184,880.9199896112686
841,3,185,1090.716923509567
842,3,186,827.1513776793406
843,3,187,933.5851095856981
844,3,188,911.1166774728827
845,3,189,895.5735214654314
846,3,190,600.3480106244116
847,3,191,1020.7204809614863
848,3,192,982.3719393099552
849,3,193,955.9106830268302
850,3,194,790.8365814243239
851,3,195,997.8243249262835
852,3,196,853.5913847416524
853,3,197,583.9883652456344
854,3,198,865.5024765153839
855,3,199,895.5501656242766
856,3,200,1138.1385173193712
857,3,201,732.6842104008883
858,3,202,927.990403108282
859,3,203,545.603145430145
860,3,204,522.0487953707209
861,3,205,748.3384559661765
862,3,206,627.7303007095211
863,3,207,1037.234414192475
864,3,208,775.4770298512551
865,3,209,788.115482195085
866,3,210,726.5969440299242
867,3,211,951.6613875348812
868,3,212,995.3169344389005
869,3,213,709.6826867868027
870,3,214,964.0654968669382
871,3,215,529.4159831693235
872,3,216,879.5441635147927
873,3,217,706.9887644540614
874,3,218,835.0764519809586
875,3,219,1010.8732549550639
876,4,0,4.526514300883429
877,4,1,1.794120044083006
878,4,2,6.664378900377404
879,4,3,4.9642355776068126
880,4,5,2.914614952264251
881,4,6,19.63619304963864
882,4,7,7.70126734569611
883,4,8,5.5853051501751025
884,4,9,13.598488738055652
885,4,10,26.738721948760137
886,4,11,19.33300096765009
887,4,12,141.3802153841039
888,4,13,1.1883357729819646
889,4,14,16.502994273629216
890,4,15,9.18691223352287
891,4,16,22.271329932333664
892,4,17,42.25457230926933
893,4,18,33.55589011164615
894,4,19,4.138872347455152
895,4,20,7.94118842348625
896,4,21,34.52864561880425
897,4,22,30.95465844466471
898,4,23,6.6771529118196655
899,4,24,21.906664228063118
900,4,25,19.921944138324
901,4,26,1.972425864803518
902,4,27,1.0924310764293192
903,4,28,3.2723314985810683
904,4,29,0.4167060449978327
905,4,30,15.081486118282733
906,4,31,7.251431400114177
907,4,32,8.29814472044276
908,4,33,2.6008539305607963
909,4,34,4.519494053088369
910,4,35,13.665770526317129
911,4,36,7.887288063847591
912,4,37,4.057901335861343
913,4,38,0.9250533808462948
914,4,39,7.478495504683863
915,4,40,6.567458693536244
916,4,41,16.74558175208933
917,4,42,18.22260953506271
918,4,43,44.98634970278607
919,4,44,8.051348750628353
920,4,45,5.943701713376058
921,4,46,14.410124597956553
922,4,47,7.512582858543208
923,4,48,19.872334251058703
924,4,49,16.54427337059402
925,4,50,3.8778071811753576
926,4,51,19.1695890508791
927,4,52,0.44904576732503537
928,4,53,6.482649258952838
929,4,54,204.25237319098935
930,4,55,0.5325583423911258
931,4,56,202.66735002814448
932,4,57,264.9377361464396
933,4,58,178.96126465392413
934,4,59,189.49925497811773
935,4,60,17.70031495987529
936,4,61,145.1288410231079
937,4,62,310.50959747656776
938,4,63,175.0755402912314
939,4,64,44.07887989069073
940,4,65,184.58325174894756
941,4,66,188.86757967235337
942,4,67,132.7637643289797
943,4,68,218.1484875738789
944,4,69,120.09360972580637
945,4,70,51.593003631536064
946,4,71,54.551797106318865
947,4,72,188.52097091925293
948,4,73,51.24257840528159
949,4,74,69.72394678638157
950,4,75,73.82255821964945
951,4,76,196.70366572280122
952,4,77,249.91851530334833
953,4,78,106.47587687751326
954,4,79,97.13266589003307
955,4,80,200.95764737206875
956,4,81,67.49269565420042
957,4,82,210.87155957912785
958,4,83,146.4667035087299
959,4,84,103.41649967767273
960,4,85,104.9099626682466
961,4,86,158.95540327994954
962,4,87,225.75387499825428
963,4,88,142.69102170796975
964,4,89,197.76576536355486
965,4,90,178.70478814236378
966,4,91,287.09226513280123
967,4,92,112.14242477538744
968,4,93,354.1843542584649
969,4,94,236.17661183055958
970,4,95,234.77772926072151
971,4,96,165.89944505233865
972,4,97,146.417644521028
973,4,98,207.62456509043585
974,4,99,323.898161619172
975,4,100,166.4821691162892
976,4,101,269.5026704105492
977,4,102,273.2231959766632
978,4,103,269.8337940240324
979,4,104,182.8594997140424
980,4,105,188.52313947835006
981,4,106,239.5645376295227
982,4,107,201.3575505570622
983,4,108,188.17780063561548
984,4,109,264.6650978408903
985,4,110,114.67153965488409
986,4,111,228.39654034815112
987,4,112,305.7046368738915
988,4,113,213.60982625460315
989,4,114,425.7709756729438
990,4,115,170.62175122000605
991,4,116,155.23403560302648
992,4,117,175.15025169429998
993,4,118,243.1986939550084
